-0.0	0.0
0.000828224908481	0.0100669979915
0.00166106251409	0.0201336159586
0.0115024608089	0.0280351037253
0.00854128562969	0.0394909220045
0.0107210533445	0.049354018496
0.025737684385	0.0548695378574
0.027569242745	0.065110880062
0.0173977304427	0.0789130211013
0.0370170407733	0.0830313284388
0.0507465290413	0.0873374507089
0.0583067591666	0.0945833011045
0.0428716765745	0.113377236147
0.0630268121948	0.115198782111
0.069218971221	0.123315422454
0.0478405685185	0.143764116324
0.125424675058	0.101923670372
0.0456444647866	0.165539632405
0.145568326238	0.108939036328
0.170764066285	0.087593435214
0.179119159135	0.0934263820071
0.164827858823	0.133518484067
0.210218449475	0.072048036403
0.190560932499	0.132893247693
0.222925957222	0.0952550833889
0.210347933461	0.139723834944
0.213792837047	0.152529264891
0.259208629629	0.0848000684846
0.251730979538	0.128931576847
0.269670557045	0.114391264174
0.188001795339	0.237660870789
0.289610234983	0.119067758258
0.267339646747	0.181682822686
0.316799934837	0.103676961752
0.334840220465	0.0763490341052
0.352507567342	0.0269380987801
0.362474919729	-0.0290402742069
0.365390310605	0.0785464540524
0.38187056993	0.0388171705435
0.391949141841	0.0395489103165
0.401150391653	-0.048239106274
0.403606976938	0.0928144335417
0.411612888471	-0.102744657145
0.401623800242	-0.165386039425
0.426249591829	-0.12586560159
0.411522780239	-0.19302997589
0.447686931904	-0.124389501609
0.469125333673	-0.0728463182683
0.414470176358	-0.251580059165
0.418849657928	-0.26370431662
0.341640659188	-0.371964612082
0.318999625255	-0.404500089802
0.310554642183	-0.423610705132
0.352100035042	-0.403272827176
0.253499692018	-0.482968495146
0.291214876111	-0.473112958225
0.47894345223	-0.300965977871
0.436075767425	-0.375945090548
0.535162583225	-0.238393146169
0.462562043515	-0.375771467671
0.389750555369	-0.464116324651
0.56314250633	-0.250051304326
0.302175054828	-0.548539071802
0.430506877031	-0.468638993805
0.479924113841	-0.433115901443
0.390938896512	-0.527489564423
0.311733013863	-0.589293621646
0.424474466311	-0.527101428349
0.339968858561	-0.596833115879
0.122845331359	-0.686058148452
0.25253522737	-0.660435419806
-0.0543326472	-0.715110645536
0.17652432201	-0.705524474114
0.0575256968487	-0.735126399179
0.0458042709075	-0.74607001473
0.0353378853539	-0.756751123108
-0.0288285282063	-0.767135278547
-0.162640301851	-0.760582936844
-0.0630702377593	-0.785350322785
-0.0777716941159	-0.794180912373
-0.0938447974066	-0.802613073896
0.0945244664556	-0.812703274784
-0.409990104062	-0.719694767384
-0.01659271305	-0.838219626552
-0.227180629541	-0.817505657271
-0.296862874266	-0.805631497923
-0.513028475935	-0.701012595257
-0.593539810516	-0.648057581729
-0.418674270133	-0.784114349007
-0.467630526904	-0.767791982762
-0.644792080808	-0.640850570351
-0.357529336316	-0.846809635031
-0.612542028886	-0.698840190088
-0.643231747399	-0.68462682719
-0.431701950474	-0.845679658661
-0.947427410052	-0.152334199561
-0.81317829119	-0.528254938241
-0.709776754044	-0.675441367281
-0.871428250113	-0.469587920531
-0.772991132058	-0.634416826511
-0.0	-0.0
-0.00792403306575	-0.006264192289
-0.0148699591509	-0.013675011338
-0.0269868407054	-0.0137834710536
-0.0325625276404	-0.0239200391856
-0.0451848894581	-0.0225629317948
-0.0583876836051	-0.0162472454718
-0.0674852907429	-0.021100364483
-0.0741991143524	-0.0320068329142
-0.0832854066849	-0.036441787048
-0.0918358272425	-0.0420621128898
-0.101792447975	-0.0445418516413
-0.111850826368	-0.0467094312694
-0.128222152751	-0.0283234531649
-0.135399350616	-0.040804108182
-0.15150651781	0.0016174671015
-0.159540030787	0.0258217402955
-0.171117523441	-0.0143380693999
-0.177410282296	0.0397924989817
-0.188549308417	0.0358069060692
-0.196582378672	0.0465567440856
-0.212089857765	-0.0036470351001
-0.205590051741	0.0843531070839
-0.227954426832	0.0448426534115
-0.241885215832	0.0161572174894
